0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
426,0,5,0,0,4,4,3,0,0,0,5,0,3,4,0,0,5,5,0,0,5,2,4,0,4,0,5,1,0,0,4,0,5,3,5,0,3,5,5,0,4,1,4,5,0,0,4,4,5,4,2,0,5,4,0,0,2,5,3,3,5,0,4,3,5,2,0,0,0,0,5,5,5,0,4,0,2,3,2,2,0,0,4,5,0,0,1,0,0,5,4,4,4,5,4
427,5,5,0,0,4,1,0,4,2,0,0,4,2,0,1,5,4,4,5,3,0,4,5,4,2,1,4,0,0,4,3,0,4,4,0,4,4,0,3,4,3,4,5,0,3,0,4,5,5,0,5,4,5,3,0,2,3,5,0,0,0,4,4,4,0,4,0,0,4,4,3,5,3,1,0,3,1,4,5,0,3,0,0,0,5,5,3,0,3,3,3,0,0,0,4
428,2,2,1,4,0,0,4,5,2,1,4,1,5,3,5,5,4,0,3,0,3,0,0,3,1,0,3,4,3,0,1,3,4,1,5,0,5,1,3,4,5,5,4,3,4,2,0,4,0,0,5,3,0,3,3,2,0,4,2,0,4,0,0,0,2,0,2,2,3,5,5,0,4,1,4,0,2,4,4,4,4,0,2,4,4,3,5,0,0,3,4,0,0,0,5
429,4,5,5,1,0,4,4,3,1,5,0,5,3,4,0,0,3,0,2,0,0,3,5,0,0,2,1,5,5,3,5,5,0,0,1,5,4,4,5,2,0,3,0,4,0,4,0,5,0,0,4,0,4,4,0,5,0,4,4,0,3,0,5,5,4,2,0,0,5,0,0,4,5,4,0,5,0,0,0,4,2,0,4,4,1,4,0,5,3,4,0,3,0,1,2
430,3,0,0,5,0,4,4,3,1,3,5,0,0,4,3,2,0,4,5,0,4,0,0,4,0,0,0,3,5,4,5,2,0,1,5,4,2,3,0,0,4,0,0,0,1,0,4,4,4,4,0,2,5,0,1,4,0,4,0,0,4,5,0,4,1,0,3,4,0,5,3,5,4,0,5,3,4,0,0,5,0,1,4,1,5,0,0,0,4,0,4,4,1,5,0
431,5,4,3,0,4,0,4,0,3,5,0,0,0,5,0,5,5,4,3,0,3,2,5,0,0,5,0,0,5,4,0,4,2,3,0,0,0,2,0,0,5,5,5,0,4,0,2,5,0,0,5,5,0,3,0,5,5,4,2,0,2,0,0,0,0,3,3,4,2,0,0,4,0,0,4,0,1,0,5,4,4,5,0,0,5,3,0,5,4,4,4,0,4,5,3
432,5,1,2,0,5,0,5,3,1,4,3,0,1,0,5,0,4,4,2,0,0,5,0,0,5,0,0,0,5,4,0,0,0,4,4,0,4,0,0,0,0,0,4,0,4,0,0,5,0,4,1,0,0,0,0,0,2,0,5,0,5,0,2,3,5,0,4,4,5,0,0,5,0,5,3,5,4,2,5,4,5,0,0,1,2,0,5,4,5,4,5,5,4,1,0
433,0,0,3,0,4,0,0,3,5,0,0,5,4,5,4,0,4,5,0,5,0,4,5,0,0,3,5,5,0,0,0,5,3,0,3,5,4,0,1,5,0,0,3,2,0,0,0,1,5,2,0,0,0,4,0,4,4,2,0,4,4,2,5,0,3,0,4,0,1,0,0,0,0,1,5,5,0,3,0,0,0,3,2,5,4,5,3,2,4,0,4,5,3,5,0
434,1,4,0,5,0,0,5,5,0,0,5,4,0,0,1,5,4,2,5,4,4,0,3,4,4,0,0,5,0,0,1,0,3,3,1,0,0,3,1,4,0,3,3,4,4,4,4,0,0,0,5,2,0,0,0,5,5,3,0,0,2,5,0,4,3,4,2,0,0,4,4,1,0,0,0,0,5,5,0,4,3,1,0,0,3,0,4,0,0,0,2,4,3,1,3
435,4,5,4,5,3,2,0,5,5,0,4,1,0,5,2,0,5,4,5,0,1,0,0,4,5,0,0,0,4,0,0,4,0,0,3,4,5,4,5,3,4,0,0,1,4,3,5,3,0,2,5,3,0,0,5,0,0,0,1,4,0,0,0,0,0,5,4,4,1,4,0,0,5,0,4,4,5,5,5,3,5,4,0,5,0,0,0,5,5,3,4,5,3,4,5
436,0,0,4,0,2,4,5,0,0,0,4,0,0,0,5,0,2,1,4,3,5,0,0,4,4,3,0,4,4,0,0,0,5,0,0,0,4,0,1,4,0,4,0,0,0,5,2,0,3,2,2,0,5,0,3,0,4,0,0,2,4,4,2,0,5,0,4,2,3,2,4,0,5,0,0,5,4,0,0,4,4,0,0,4,0,0,0,5,0,0,0,5,0,2,5
437,0,5,0,5,0,5,2,0,5,0,4,4,0,3,0,3,1,0,0,0,1,0,5,4,0,5,0,3,5,5,4,5,0,3,0,3,0,5,0,5,5,3,2,5,5,5,0,0,0,0,0,0,0,5,0,0,5,5,1,1,2,0,0,5,5,5,0,5,4,0,4,0,1,5,4,3,0,0,4,4,0,3,0,0,0,0,4,0,5,5,0,3,0,3,3
438,0,0,4,0,5,0,4,0,0,3,4,4,5,0,4,4,0,0,0,5,3,4,3,0,2,0,4,4,0,4,2,4,5,4,0,0,4,4,1,0,5,3,4,0,3,4,1,0,5,4,0,0,0,1,4,5,5,5,5,0,5,1,0,3,0,4,0,0,0,4,0,5,5,5,3,0,0,4,0,2,0,5,4,4,0,1,4,0,5,5,0,0,4,0,5
439,1,0,5,0,1,4,0,0,1,0,4,4,2,5,0,0,0,4,2,4,4,0,0,4,5,4,0,0,4,5,4,0,0,0,4,1,4,0,0,0,5,0,4,4,3,5,0,0,0,0,4,0,5,0,5,5,3,5,0,3,0,1,5,5,0,5,0,0,5,3,0,4,2,5,0,0,5,0,2,3,4,5,0,5,4,5,2,5,2,5,4,1,0,0,5
440,5,0,4,5,2,0,0,4,5,3,0,5,5,4,5,0,1,0,0,0,0,4,0,1,5,4,0,3,0,0,0,4,4,1,5,4,0,3,0,0,2,5,0,5,4,0,4,4,3,0,4,4,0,0,0,4,4,5,2,4,0,0,3,2,2,5,5,0,3,5,4,0,3,5,0,3,3,5,0,0,0,0,5,1,0,5,0,3,0,0,5,5,5,5,3
441,4,0,5,0,2,4,4,4,0,0,4,0,4,0,4,2,1,3,0,0,0,1,0,4,5,4,4,4,0,5,3,0,3,0,1,4,0,3,4,0,0,0,1,4,3,0,1,3,4,5,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,4,4,4,0,5,5,2,1,4,5,0,4,0,0,0,0,0,0,0,5,5,5,0,4,2,4,5,5,4
442,4,0,4,4,0,4,5,4,0,4,0,3,5,0,4,0,0,5,5,0,2,1,1,0,0,0,0,4,5,4,4,5,0,0,4,0,0,0,5,4,0,0,0,3,4,1,0,5,4,4,0,5,0,0,4,3,5,5,0,0,5,3,0,5,2,0,4,5,0,1,5,5,0,0,0,2,0,5,4,3,5,0,0,0,0,4,5,1,0,0,4,5,0,3,5
443,2,4,0,2,0,2,4,4,0,0,0,0,0,5,0,5,5,4,3,2,4,5,4,2,0,0,0,1,1,4,3,4,4,5,0,5,0,2,4,5,5,0,0,5,0,0,0,2,0,4,0,4,0,0,2,0,5,3,3,3,0,4,5,0,0,0,0,0,0,3,0,4,4,2,4,3,1,5,4,3,3,0,0,0,0,0,5,0,0,4,2,4,1,0,0
444,4,0,5,0,3,0,0,3,5,4,0,0,4,4,5,1,5,4,3,0,4,5,5,3,5,0,0,2,4,2,0,4,0,0,5,0,0,0,0,4,0,5,4,0,4,5,4,0,1,0,5,0,3,0,4,0,0,0,2,5,3,0,5,0,0,0,0,0,4,4,4,4,4,5,5,0,0,2,5,0,0,3,2,3,0,5,5,0,4,0,4,0,5,2,0
445,0,0,4,1,4,5,4,2,1,5,5,0,4,4,0,2,5,0,3,5,1,5,5,1,0,4,4,0,2,0,0,1,0,1,0,0,0,5,0,2,2,4,0,0,0,0,4,2,5,0,0,5,0,0,1,4,5,3,5,5,4,0,4,4,0,5,0,0,0,0,0,3,5,5,4,4,0,4,3,5,0,4,5,0,3,0,5,4,3,0,2,0,0,4,3
446,5,0,4,4,2,0,1,0,3,4,5,0,0,5,1,0,3,4,0,0,3,0,2,0,1,4,0,4,0,2,0,5,0,4,3,0,4,0,5,3,5,0,4,0,5,5,0,2,4,2,0,3,0,0,5,0,1,3,2,0,2,0,5,0,5,0,0,4,1,1,0,5,4,5,0,0,4,2,0,4,0,3,0,5,4,0,4,4,5,5,3,2,0,3,4
447,1,4,1,0,0,0,0,0,4,0,4,5,4,0,5,0,4,0,3,2,3,3,4,0,0,5,4,5,3,5,0,0,0,4,0,4,3,0,4,3,0,5,0,5,0,4,5,0,0,0,0,0,0,5,0,0,0,3,0,5,3,5,1,4,4,5,0,0,4,4,0,0,0,0,0,5,0,3,0,0,0,0,5,0,0,2,5,5,4,4,4,5,0,4,0
448,5,5,5,0,0,0,5,5,4,0,1,0,0,0,4,2,4,0,5,2,0,0,1,5,4,5,5,2,4,5,0,4,0,0,2,5,0,0,0,0,4,0,4,0,0,5,3,0,0,5,2,0,1,0,3,4,0,4,4,4,0,5,5,4,0,0,5,5,4,4,0,0,5,0,0,0,1,0,4,4,0,0,5,1,0,5,0,0,4,4,4,0,0,3,4
449,4,3,0,0,5,0,3,0,4,3,3,0,1,0,5,0,4,4,1,0,5,0,3,0,0,5,3,0,5,0,0,0,4,3,0,0,4,4,5,3,3,5,5,0,5,5,0,5,4,0,0,4,0,5,5,3,4,1,4,2,0,1,4,0,0,0,0,4,3,0,1,0,0,5,4,1,1,4,5,3,0,4,0,0,5,0,2,0,0,0,1,0,1,0,4
450,3,4,4,5,5,3,0,1,0,0,0,1,0,0,5,2,0,3,0,0,4,4,5,4,0,3,3,5,0,4,0,0,4,3,4,3,2,5,5,3,0,5,5,0,5,5,4,0,0,4,0,3,0,5,0,5,0,0,0,5,4,4,3,4,1,4,0,4,0,3,1,4,4,0,0,5,4,5,0,0,4,5,4,3,5,0,0,0,0,4,5,0,4,0,3
451,0,0,0,1,0,3,1,5,4,4,4,0,4,5,2,5,0,0,0,2,0,0,1,3,0,0,4,4,3,4,4,0,4,5,0,0,0,5,4,0,4,5,5,5,5,3,0,5,1,5,0,5,0,0,4,0,0,4,0,5,5,2,0,1,4,3,4,1,2,0,5,0,0,0,5,0,0,3,0,0,5,4,4,1,3,4,4,0,1,1,0,5,0,4,1
452,5,4,4,1,5,1,3,0,4,0,4,0,4,0,0,0,4,3,4,0,3,3,4,0,4,5,0,5,4,1,0,0,4,4,3,0,5,0,5,0,3,0,0,4,4,4,0,0,4,4,0,4,5,5,0,3,3,0,0,0,5,5,4,0,4,4,4,0,0,5,4,0,0,0,4,5,0,1,1,3,4,4,0,0,3,0,5,0,0,0,0,0,0,4,4
453,0,5,0,0,5,0,4,0,5,0,5,0,5,5,5,5,4,0,5,0,0,3,4,1,0,5,0,0,0,3,5,0,0,5,4,5,1,3,4,4,0,4,0,1,5,4,3,0,0,1,5,0,5,0,3,0,0,2,0,0,5,0,5,4,0,0,5,0,4,0,0,0,0,2,0,2,3,0,0,0,0,4,4,5,0,0,5,0,5,4,4,4,0,0,4
454,3,0,4,5,0,0,5,5,0,0,5,1,0,4,3,0,4,1,3,0,4,0,5,4,4,3,0,4,5,2,0,0,1,4,0,0,0,0,3,5,3,1,0,4,0,4,0,0,0,0,4,5,0,0,3,0,4,5,4,0,1,0,5,2,4,0,1,0,3,0,4,0,5,4,5,4,2,4,0,5,0,0,4,0,0,5,5,1,5,0,0,0,0,0,5
455,0,5,0,0,0,0,0,5,5,0,4,0,4,0,2,0,0,4,0,0,0,0,5,0,0,0,5,1,2,0,5,3,5,4,5,0,5,2,0,4,0,4,1,5,5,5,3,5,0,3,2,3,4,5,4,3,2,4,0,0,3,5,4,4,0,2,0,5,0,4,0,5,3,4,1,5,1,2,0,0,4,0,4,0,4,0,0,5,5,3,2,4,2,0,4
456,3,4,5,4,5,1,5,4,3,4,3,0,0,0,0,0,0,4,5,3,2,0,5,0,0,4,0,4,0,5,4,2,5,0,3,4,0,5,2,4,4,0,5,0,4,5,5,0,4,3,5,3,0,5,5,4,5,4,0,0,0,0,5,4,4,0,0,4,0,4,5,4,0,0,0,4,0,0,5,1,4,5,3,4,5,1,4,0,0,0,0,0,4,4,0
457,4,4,1,1,2,2,4,0,2,0,2,4,0,3,5,4,0,5,3,4,4,0,0,2,3,4,4,5,2,0,4,5,3,0,3,5,5,3,0,5,0,4,4,0,3,5,3,4,4,0,0,0,0,5,5,0,0,2,3,1,2,2,5,4,0,0,0,3,5,0,0,0,0,5,5,0,5,3,5,4,4,0,4,5,0,4,5,5,4,4,5,1,2,5,0
458,0,4,0,4,4,0,5,0,5,0,5,2,0,0,1,1,3,2,2,5,3,0,5,0,4,0,4,0,0,5,0,0,0,0,4,4,5,4,0,3,5,0,0,5,0,3,1,4,0,5,4,0,0,0,4,0,1,0,0,5,0,5,5,0,2,0,4,4,0,5,0,0,0,0,0,4,5,0,4,4,5,5,0,0,0,4,2,0,5,0,4,1,5,4,0
459,3,5,0,5,5,0,5,3,5,0,1,0,0,5,4,2,5,3,5,0,0,2,3,0,4,5,0,5,0,0,0,0,2,3,0,0,5,5,4,5,0,3,3,4,0,5,5,1,4,3,0,2,2,0,1,0,0,4,1,2,5,0,1,5,4,1,0,0,0,0,0,4,0,0,0,5,2,1,4,5,0,1,5,1,5,2,5,3,4,0,5,5,4,1,3
460,0,2,0,5,3,5,0,0,0,4,0,0,4,3,1,5,4,0,0,5,3,5,0,5,4,5,5,0,1,5,2,0,5,4,5,4,0,0,3,0,4,2,5,1,0,5,5,1,0,5,3,3,3,0,0,3,4,4,0,3,4,5,3,0,0,0,0,5,0,2,0,1,5,5,0,4,2,0,0,4,5,0,4,0,4,0,4,0,0,4,0,5,4,3,4
461,0,5,3,0,4,3,4,5,5,3,4,0,0,0,0,0,3,0,0,3,0,0,4,0,4,0,3,0,0,3,5,0,5,4,4,0,4,4,0,0,5,3,0,0,0,0,5,5,3,0,5,0,0,0,4,5,4,4,0,0,3,0,4,4,0,0,0,5,1,0,4,3,3,5,2,0,3,5,0,0,5,0,2,0,5,1,5,5,5,5,4,4,0,0,0
462,0,5,0,1,0,0,4,0,0,3,4,0,2,4,2,1,0,5,5,0,0,0,4,4,5,3,1,2,0,0,3,5,4,1,3,4,3,3,5,0,4,0,2,0,5,4,5,0,0,0,0,3,4,4,0,3,5,0,5,2,1,4,0,0,5,5,5,1,5,0,0,2,5,0,0,2,1,3,0,0,3,0,4,0,0,4,0,5,1,3,5,5,0,0,4
463,0,1,4,0,5,4,0,4,5,0,4,0,5,0,5,0,0,0,0,0,0,1,1,4,3,0,5,0,4,4,0,4,3,0,5,5,0,4,4,5,5,4,0,5,4,5,3,4,0,4,0,0,4,5,5,0,5,4,4,5,4,4,0,3,0,5,4,5,4,5,3,3,0,0,4,0,5,0,3,4,0,0,0,3,4,5,5,2,5,0,0,2,5,5,2
464,4,0,1,0,0,5,5,5,5,3,5,3,0,4,5,0,5,3,0,5,5,4,0,4,1,0,5,5,0,2,5,4,5,4,4,0,5,2,3,3,2,0,2,3,0,5,4,3,2,1,0,4,5,1,0,0,2,5,4,5,4,3,3,0,0,0,4,3,3,4,3,4,5,4,5,2,5,0,2,0,5,1,5,4,5,0,5,0,0,5,0,0,3,1,4
465,4,0,4,1,0,0,0,3,3,5,0,3,3,5,0,5,3,0,0,0,0,0,5,3,0,5,5,0,3,4,0,0,0,3,5,0,5,0,3,4,1,0,0,0,5,0,0,0,1,1,5,2,0,5,5,0,4,0,5,4,0,0,5,4,5,3,0,0,5,0,1,3,0,0,0,3,0,0,3,5,0,1,5,4,5,0,5,4,0,0,0,4,4,4,5
466,0,0,3,3,0,4,3,4,0,5,4,4,3,3,4,4,0,0,2,3,0,4,4,4,4,4,5,0,0,2,4,5,0,3,0,0,5,0,0,3,4,0,0,0,0,0,4,5,4,5,3,0,4,0,5,4,5,0,0,0,4,0,2,0,0,5,5,0,0,4,0,5,0,0,4,5,5,4,4,3,0,3,4,4,0,3,0,0,5,3,0,0,3,0,0
467,5,4,4,5,5,0,5,4,0,5,3,4,4,5,0,5,4,5,5,5,0,5,4,4,0,0,0,0,4,1,4,4,4,0,5,0,2,4,4,0,5,0,1,0,0,4,5,0,3,0,0,0,4,3,5,1,5,0,5,0,5,4,0,0,0,4,0,5,3,2,0,2,4,5,0,5,5,0,4,5,5,5,5,0,4,3,4,4,0,0,0,1,4,0,0
468,4,5,5,3,4,0,0,5,0,4,5,4,3,5,4,4,5,5,3,4,3,5,1,1,0,5,0,5,5,0,4,3,4,0,1,4,4,5,5,2,2,0,3,3,0,0,1,3,4,0,0,5,5,5,4,5,0,0,5,4,1,0,4,3,0,3,0,3,0,0,0,4,0,3,5,0,0,0,0,0,5,0,5,0,5,5,0,0,5,0,0,2,4,0,1
469,0,0,5,0,4,3,3,4,5,0,0,4,4,0,3,0,3,0,5,5,5,0,2,0,0,0,5,3,2,5,0,4,5,0,0,0,5,0,4,3,3,0,5,2,4,3,2,5,3,0,0,4,0,4,4,4,4,0,0,0,0,0,2,0,4,4,5,0,4,0,4,1,3,4,2,1,4,0,0,0,4,4,0,5,4,4,5,0,4,3,2,4,3,5,0
470,0,3,5,4,0,2,0,5,4,5,4,5,4,4,4,0,0,5,3,0,0,3,3,0,4,5,4,5,0,5,0,0,5,5,1,5,0,5,0,5,2,0,4,1,0,0,3,2,4,0,0,0,3,3,5,3,5,5,4,4,0,4,3,0,0,4,5,0,3,1,0,4,5,1,4,4,0,4,0,0,5,5,0,0,0,0,4,4,5,5,5,0,0,2,0
471,5,3,4,0,0,0,5,4,0,0,0,0,4,0,0,4,5,0,0,4,5,4,0,0,0,1,0,0,4,0,5,4,1,0,4,4,0,0,0,0,1,0,0,3,2,5,0,5,3,2,0,4,5,4,5,0,5,4,3,5,3,1,0,4,0,4,4,0,4,0,5,5,0,5,0,0,5,0,0,5,0,0,4,3,0,0,0,0,0,5,2,4,0,4,0
472,2,2,0,0,0,0,3,3,4,1,4,0,0,5,0,4,0,0,3,0,4,0,3,5,4,3,0,0,4,0,4,5,4,4,1,0,4,5,0,0,5,4,5,3,0,4,3,5,0,3,4,3,0,1,0,5,4,0,5,0,0,5,5,0,5,5,0,4,1,5,5,2,4,4,0,0,0,0,3,1,5,1,5,4,0,5,5,0,0,0,0,0,5,5,0
473,0,0,0,0,3,0,4,4,3,4,0,0,0,5,0,0,3,0,5,4,0,5,2,5,4,5,5,3,4,0,5,2,4,0,0,5,5,3,4,2,4,5,5,3,1,4,3,4,5,3,4,5,4,0,0,0,0,4,4,4,0,0,3,4,0,5,4,0,5,0,3,4,5,0,4,0,4,5,4,0,0,4,0,2,4,0,3,0,5,2,0,0,1,1,0
474,0,4,0,0,4,5,5,1,0,4,4,1,0,5,0,5,5,1,5,3,4,0,3,4,5,4,5,5,3,0,3,5,4,5,4,4,4,4,0,0,2,3,5,0,5,0,4,5,3,0,4,0,0,0,2,5,0,5,0,4,4,0,4,4,0,5,3,0,0,0,0,0,0,0,4,5,0,4,0,4,4,0,4,0,0,4,5,5,0,5,0,4,0,0,0
475,0,2,0,3,0,0,0,4,5,5,5,0,5,3,0,4,5,0,1,0,5,0,0,0,0,1,5,4,2,5,0,0,2,2,0,5,1,0,5,3,4,0,3,5,4,0,4,4,0,4,0,1,0,0,2,0,0,0,3,2,5,0,2,0,0,0,4,5,4,5,0,4,5,4,0,3,0,4,5,0,2,4,0,0,1,4,4,0,1,5,5,5,0,5,5
476,5,0,5,2,0,4,0,4,4,0,0,3,5,2,0,2,5,0,0,1,0,2,0,0,0,5,5,0,5,0,5,1,3,4,5,0,4,0,4,0,5,0,0,5,0,0,0,5,5,2,0,5,0,0,5,0,3,0,0,4,0,0,3,4,0,0,0,3,4,5,0,1,5,0,0,0,0,5,5,0,4,0,5,0,0,5,0,3,0,3,0,5,5,0,0
477,0,4,5,5,0,5,5,3,3,0,2,4,3,4,0,0,5,0,0,4,4,0,0,4,4,2,0,0,5,5,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,0,3,5,5,4,5,3,5,3,5,0,0,4,4,0,1,4,5,5,4,0,0,5,4,5,0,5,0,5,0,2,5,5,0,3,5,4,0,0,4,0,5,5,1,4,2,4,4
478,0,5,0,3,0,5,0,0,4,0,0,2,0,3,4,4,0,0,4,0,4,1,4,0,0,3,3,0,4,4,0,5,1,3,5,0,4,4,0,5,0,0,0,0,5,0,1,5,0,5,5,3,2,0,3,5,3,5,1,5,3,5,0,3,0,2,0,0,5,2,3,4,5,5,4,0,4,5,4,5,0,5,0,4,0,0,5,5,0,0,0,0,4,5,2
479,4,4,5,0,5,5,0,5,1,5,3,3,2,5,0,4,4,0,3,3,5,4,5,0,4,5,0,4,4,3,0,0,5,5,5,5,4,3,5,5,5,0,0,1,5,0,5,1,0,5,0,0,0,3,5,3,3,5,4,4,0,0,4,5,5,5,5,3,5,4,0,3,5,5,1,0,5,5,4,0,3,1,5,4,0,0,0,1,3,2,0,0,2,3,0
480,0,0,4,4,4,2,4,3,0,1,0,2,4,0,5,5,0,5,0,5,4,4,3,0,0,0,4,1,0,0,3,0,4,0,0,0,5,4,0,4,0,3,4,4,4,0,0,5,3,0,5,4,5,0,4,5,3,4,5,1,4,4,5,5,0,1,4,0,4,1,5,2,4,0,2,0,3,5,0,0,5,3,0,3,0,2,5,3,0,0,3,0,4,5,1
481,5,0,0,0,0,0,0,0,4,0,5,5,5,5,3,3,4,0,4,0,0,0,0,3,5,5,5,3,1,4,5,0,4,3,0,0,4,4,0,0,3,0,5,1,1,2,4,1,5,0,0,3,1,5,4,0,4,4,0,3,5,5,0,3,4,3,2,0,5,0,0,4,4,1,0,0,0,0,5,4,4,2,0,4,4,2,0,4,3,4,0,0,2,4,0
482,0,2,0,3,0,4,0,0,0,5,0,0,2,0,0,0,0,4,5,3,0,0,4,0,0,0,5,5,5,5,5,4,0,4,0,4,5,0,4,4,0,3,0,5,5,0,0,0,0,5,4,5,4,4,0,5,0,0,0,0,5,5,0,2,5,0,5,0,0,3,3,5,4,5,0,0,5,2,0,5,4,2,0,0,5,4,4,0,0,3,5,0,0,4,3
483,0,5,2,0,0,0,0,5,0,0,5,3,0,5,4,3,5,0,1,3,0,0,3,0,0,5,0,0,3,4,0,5,4,5,0,5,5,0,0,4,0,4,0,4,0,0,0,3,2,4,0,5,0,2,0,4,3,0,5,5,5,0,4,0,0,0,0,5,0,1,0,0,0,3,0,2,4,4,4,0,5,4,0,0,0,2,5,5,4,1,0,0,0,5,4
484,0,4,5,4,0,0,4,4,2,5,4,0,0,4,0,0,4,5,0,3,4,3,2,1,1,0,3,4,0,5,5,0,0,5,4,0,0,5,1,0,5,4,5,5,4,3,0,0,4,0,5,5,0,0,4,0,5,0,0,4,0,0,4,0,4,4,5,5,5,0,2,0,0,0,0,0,4,2,5,4,0,4,0,3,0,0,3,0,2,0,4,1,4,4,0
485,0,5,3,4,0,0,3,3,1,3,4,2,1,0,0,0,0,4,4,5,0,0,0,4,0,5,5,5,4,4,0,0,0,4,5,0,0,3,0,4,4,4,0,1,4,5,0,0,5,0,5,0,0,4,0,5,5,4,0,5,2,0,0,0,2,0,4,0,3,0,0,0,4,4,0,3,0,4,3,0,4,4,2,5,5,0,0,0,2,0,4,3,3,0,0
486,5,4,0,4,0,0,5,4,0,3,5,3,0,4,4,4,4,4,0,0,2,4,0,4,0,0,4,3,0,2,5,0,3,0,3,0,2,5,4,4,2,3,0,1,4,4,0,0,1,4,0,3,2,0,0,5,0,0,0,4,5,1,2,0,0,0,0,0,5,0,0,1,0,0,0,4,1,5,4,0,0,0,4,0,4,4,3,5,3,0,4,4,0,0,3
487,4,0,0,5,0,0,5,5,5,1,4,5,4,0,4,0,0,0,5,3,5,0,3,3,4,4,5,5,4,4,5,0,0,0,5,0,0,0,0,0,0,2,0,0,4,5,0,3,5,4,0,3,0,4,0,4,3,4,4,0,0,5,2,5,0,0,0,4,0,5,0,0,0,0,0,5,4,5,4,1,0,0,5,4,5,4,0,5,3,0,0,5,5,0,0
488,4,3,0,5,0,4,0,5,4,3,0,3,5,2,0,5,2,5,0,0,1,0,2,0,0,5,0,4,0,1,4,2,5,0,4,3,5,5,5,0,2,3,2,0,0,1,5,0,0,0,5,5,4,0,0,4,0,0,0,5,3,0,5,4,5,4,5,4,0,3,4,4,2,5,5,3,0,0,0,0,0,5,4,2,3,5,0,3,5,4,0,4,0,3,0
489,0,0,0,0,3,0,5,1,0,0,0,3,3,0,4,3,0,5,3,5,0,0,4,5,0,5,0,5,0,2,3,0,5,0,4,4,4,0,0,1,0,0,4,4,5,1,0,0,0,0,1,5,0,1,0,0,2,2,5,0,3,2,0,4,3,0,0,0,4,2,0,0,0,1,0,3,5,5,0,4,0,5,0,2,3,4,3,0,5,4,4,2,4,0,2
490,4,4,5,0,0,4,0,3,4,4,3,4,5,0,0,1,0,0,0,4,3,4,0,5,1,4,0,5,3,3,2,1,0,0,0,5,0,0,2,2,2,5,0,4,4,3,3,0,0,0,4,3,0,4,1,0,5,3,0,0,0,0,3,0,3,5,5,0,4,4,1,4,0,0,3,0,0,0,4,0,0,0,4,3,5,0,0,0,4,0,3,0,5,4,4
491,5,0,0,5,5,5,0,5,5,0,4,4,5,0,0,2,5,2,3,0,5,4,5,0,3,0,4,5,0,0,4,4,1,4,0,4,0,5,3,0,5,0,1,1,5,0,0,0,0,5,2,1,0,0,2,5,5,4,5,1,0,4,4,4,0,4,0,0,4,0,0,0,5,5,0,5,0,3,0,0,4,1,0,0,0,5,4,3,2,0,5,4,5,4,2
492,0,4,0,0,3,4,5,0,0,0,0,0,0,5,5,0,3,0,2,5,2,2,0,0,5,0,0,5,0,0,0,5,5,3,2,4,0,0,5,3,5,0,0,0,5,5,3,4,4,0,2,0,2,5,0,2,5,0,3,4,0,3,0,0,0,4,5,0,0,5,0,4,4,0,0,1,5,0,0,3,3,4,5,0,5,0,0,0,0,0,3,0,0,5,3
493,5,5,5,0,5,0,0,3,4,1,5,0,3,0,0,0,0,0,4,5,0,0,0,0,0,5,3,5,5,0,2,4,0,4,3,5,2,4,0,5,0,5,5,4,5,1,0,0,5,0,4,2,1,1,0,0,0,5,0,5,3,3,4,0,5,0,0,0,5,4,4,0,5,4,0,0,4,0,4,0,3,3,0,5,3,0,4,5,5,0,3,0,0,0,4
494,4,4,4,0,0,0,3,4,3,0,4,3,0,3,4,5,0,0,4,0,4,5,5,0,0,0,3,3,3,0,3,0,3,0,2,4,2,0,1,3,4,4,0,5,0,0,5,5,0,0,0,0,0,0,1,0,1,0,0,5,5,5,5,5,0,4,4,0,0,4,5,3,5,0,5,5,0,3,4,4,0,0,5,0,0,3,3,5,0,5,2,0,0,4,0
495,5,0,3,0,1,5,0,1,4,0,5,0,5,4,2,0,0,0,5,5,3,0,5,4,4,0,0,5,4,5,0,5,3,0,4,5,3,4,0,1,4,4,5,4,4,3,0,2,0,0,0,4,4,5,0,5,4,5,4,5,4,0,0,4,0,5,0,0,5,5,0,0,0,0,0,1,0,4,3,0,0,3,4,4,0,1,0,4,3,5,0,1,0,4,0
496,0,4,5,0,0,5,2,0,5,5,3,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,4,3,5,4,5,0,1,5,0,3,5,4,4,1,1,0,0,5,0,0,5,3,3,4,5,3,0,0,3,4,0,0,5,0,3,3,0,4,0,5,3,0,0,0,0,3,0,2,2,0,1,0,5,0,0,0,0,3,4,0,0,3,0,0,0,0,3,5,0
